round_epochs,loss,accuracy,val_loss,val_accuracy,lr,activation,cumulative,nfilters_1,nfilters_2,nodes_1,nodes_2,shape_1,shape_2,t_step
20,0.6398401856422424,0.6371999979019165,0.7377969622612,0.5776000022888184,1e-06,elu,False,32,64,64,32,1,3,0.049
